견종,세부견종,색상,출생연도,나이,체중,썸네일,입양여부,성별,중성화 여부,특징,보호장소,final_견종,final_나이,final_체중,final_성별,final_중성화 여부,final_입양여부
믹스,믹스,White,2023.01,0.2,1.9,http://www.animal.go.kr/files/shelter/2023/03/202303171303973.jpg,Y,F,N,"순함, 낯가림",경기도 안산시,0,0,2,1,1,Y
믹스,믹스,White,2022.01,0.3,2.4,http://www.animal.go.kr/files/shelter/2022/05/202205061705917.jpg,Y,F,N,"온순하며 사람을 잘따름, 파보음성, 구충제 복용",전라남도 담양군,0,0,2,1,1,Y
푸들,푸들,Ivory,2017.01,4.3,4.34,http://www.animal.go.kr/files/shelter/2021/04/202104161004334.jpg,Y,F,U,뒷다리에 작상처,울산광역시 동구,1,4,4,1,2,Y
믹스,믹스,"Brown, White",2021.01,0.9,1.0,http://www.animal.go.kr/files/shelter/2021/11/202111151411690.jpg,Y,M,N,"양귀쫑긋, 왼귀 중간약간접힘, 눈물자국, 코검정, 다리짧음, 겁약간, 사람좋아함, 활발",경기도 양주시,0,0,1,0,1,Y
믹스,믹스,"Gray, White",2021.01,1.5,15.0,http://www.animal.go.kr/files/shelter/2022/06/202206261106794.jpg,Y,F,N,"흰색회색 점박이, 목테 있음",경상북도 청송군,0,1,15,1,1,Y
믹스,믹스,"Brown, White",2022.01,0.6,3.0,http://www.animal.go.kr/files/shelter/2022/07/202208011208974.jpg,Y,M,N,작고순하고이쁘게생겼음,전라북도 익산시,0,0,3,0,1,Y
푸들,푸들,"Brown, White",2018.01,3.9,2.0,http://www.animal.go.kr/files/shelter/2021/11/202111221711506.jpg,Y,M,Y,"칩있음, 전체미용",경기도 안산시,1,3,2,0,0,Y
믹스,믹스,"Black, Brown",2021.01,1.3,6.0,http://www.animal.go.kr/files/shelter/2022/04/202204232204907.jpg,Y,M,N,,충청남도 아산시,0,1,6,0,1,Y
치와와,치와와,Beige,2019.01,3.3,2.5,http://www.animal.go.kr/files/shelter/2022/04/202205062205189.jpg,Y,F,N,많이 짖음,강원도 원주시,1,3,2,1,1,Y
믹스,믹스,"Brown, White",2021.01,0.9,3.0,http://www.animal.go.kr/files/shelter/2021/11/202112091112539.jpg,Y,M,N,"박스에서 발견, 순함",충청북도 충주시,0,0,3,0,1,Y
포메라니안,포메라니안,White,2016.01,6.3,1.5,http://www.animal.go.kr/files/shelter/2022/04/202205041005144.jpg,Y,M,N,"잔존 유치, 작고 야윔, 경련으로 인해 건강상태 염려됨, 예후 관찰 요망",경기도 시흥시,1,6,2,0,1,Y
골든리트리버,골든리트리버,Brown,2019.01,3.9,32.0,http://www.animal.go.kr/files/shelter/2022/11/202211211311720.jpg,Y,M,U,"장안119 인계, 웃는얼굴, 성격좋음, 덩치큼",경기도 화성시,1,3,32,0,2,Y
믹스,믹스,White,2020.01,1.0,25.6,http://www.animal.go.kr/files/shelter/2020/11/20210106100165.jpg,Y,M,U,"목줄착용, 경계심",제주특별자치도 제주시,0,1,26,0,2,Y
포인터,포인터,"Black, Brown, White",2018.01,3.4,15.0,http://www.animal.go.kr/files/shelter/2021/06/202106101506658.jpg,Y,F,U,"검정 짖음방지목걸이, 사람따름, 온순, 꼬리단미안됨, 털상태, 칩있음",경기도 양주시,1,3,15,1,2,Y
믹스,믹스,Beige,2020.01,1.6,8.0,http://www.animal.go.kr/files/shelter/2021/08/202108091008138.jpg,Y,F,N,다리가 좀 짧고 매우순하며 인식칩 없음,전라북도 군산시,0,1,8,1,1,Y
시츄,시츄,"Brown, White",2011.01,10.2,4.6,http://www.animal.go.kr/files/shelter/2021/03/20210323130365.jpg,Y,M,Y,"빨간줄무늬회색 후드티, 백내장, 몸 곳곳종양 많음, 온순, 얌전함, 전신미용, 칩있음",경기도 양주시,1,10,5,0,0,Y
믹스,믹스,"Brown, White",2020.01,1.0,7.2,http://www.animal.go.kr/files/shelter/2020/11/20210112140157.jpg,Y,M,N,순 함,경상남도 진주시,0,1,7,0,1,Y
저먼셰퍼드독,저먼셰퍼드독,Unknown,2021.01,0.5,13.0,http://www.animal.go.kr/files/shelter/2021/07/202107071307203.jpg,Y,F,N,순함,경기도 평택시,1,0,13,1,1,Y
믹스,믹스,"Brown, White",2021.01,2.0,3.0,http://www.animal.go.kr/files/shelter/2022/12/202301021401249.jpg,Y,F,U,"귀옆으로뻗음, 눈물자국, 꼬리위로말림, 유선발달, 겁있으나만지는거가능함, 꼬리단미안됨, 치석, 여윔",경기도 양주시,0,2,3,1,2,Y
시베리안허스키,시베리안허스키,"Black, White",2019.01,3.0,20.0,http://www.animal.go.kr/files/shelter/2021/12/202112182312992.jpg,Y,M,N,검흰색,충청남도 보령시,1,3,20,0,1,Y
비글,비글,"Black, Brown, White",2019.01,3.0,13.0,http://www.animal.go.kr/files/shelter/2021/12/20220104160125.jpg,Y,F,U,"갈색가죽목줄, 왼사타구니탈장, 좌후지며느리발톱, 사람좋아함, 활발함, 짖음, 낑낑거림, 칩있음",경기도 양주시,1,3,13,1,2,Y
말티즈,말티즈,White,2016.01,5.3,4.0,http://www.animal.go.kr/files/shelter/2021/05/202105052305473.jpg,Y,F,N,많이 짖는편임,인천광역시 계양구,1,5,4,1,1,Y
믹스,믹스,Black,2022.01,0.9,2.1,http://www.animal.go.kr/files/shelter/2022/11/202211242011589.jpg,Y,F,N,말티즈푸들 믹스견으로,전라북도 군산시,0,0,2,1,1,Y
믹스,믹스,"Black, Spotted, White",2021.01,0.9,1.0,http://www.animal.go.kr/files/shelter/2021/11/202112121412132.jpg,Y,M,N,"토끼의 탈을쓴 강아지, 귀여움 주의",경상남도 사천시,0,0,1,0,1,Y
말티즈,말티즈,White,2019.01,3.3,3.2,http://www.animal.go.kr/files/shelter/2022/04/20220412160460.jpg,Y,M,Y,"털이 짧음, 순하지만 갇혀있는 걸 싫어함",경기도 부천시,1,3,3,0,0,Y
믹스,믹스,White,2020.01,1.3,4.2,http://www.animal.go.kr/files/shelter/2021/03/202104071404292.jpg,Y,F,N,"온순함, 종합백신 1차접종4, 7",전라남도 담양군,0,1,4,1,1,Y
믹스,믹스,Black,2019.01,4.2,12.8,http://www.animal.go.kr/files/shelter/2023/03/202303240903396.jpg,Y,M,N,사람을 피함,경상남도 하동군,0,4,13,0,1,Y
믹스,믹스,White,2019.01,2.1,15.0,http://www.animal.go.kr/files/shelter/2020/11/202102051302512.jpg,Y,M,N,2마리 같이 발견,경상남도 거제시,0,2,15,0,1,Y
말티즈,말티즈,"Brown, White",2017.01,6.3,3.2,http://www.animal.go.kr/files/shelter/2023/04/202304181104128.jpg,Y,M,U,"갈색 목줄 착용, 숙색 니트티 착용",경상남도 통영시,1,6,3,0,2,Y
믹스,믹스,Black,2021.01,0.6,2.2,http://www.animal.go.kr/files/shelter/2021/08/202108041108620.jpg,Y,M,N,"아기 곰돌이, 초롱초롱 빛나는 눈빛, 코까지 올 블랙",경상북도 예천군,0,0,2,0,1,Y
믹스,믹스,White,2023.01,0.7,0.7,http://www.animal.go.kr/files/shelter/2023/07/202309181109919.jpg,Y,M,U,건강상태,경상북도 영주시,0,0,1,0,2,Y
믹스,믹스,"Brown, White",2022.01,0.1,3.0,http://www.animal.go.kr/files/shelter/2022/01/20220208160244.jpg,Y,M,N,귀가 쳐져있고 소심하고 온순함,전라북도 부안군,0,0,3,0,1,Y
진도,진도,White,2019.01,2.6,10.0,http://www.animal.go.kr/files/shelter/2021/08/202108101108849.jpg,Y,F,U,"온순, 검정색목줄",강원도 춘천시,1,2,10,1,2,Y
믹스,믹스,"Beige, White",2023.01,0.0,3.0,http://www.animal.go.kr/files/shelter/2023/01/202301181701538.jpg,Y,F,N,유기견이낳아이 어미중형 사람잘따름,경상북도 칠곡군,0,0,3,1,1,Y
치와와,치와와,Brown,2019.01,2.3,1.6,http://www.animal.go.kr/files/shelter/2021/04/202104231404463.jpg,Y,F,N,양측 슬개골 안좋음,전라북도 전주시,1,2,2,1,1,Y
말티즈,말티즈,White,2013.01,10.4,3.2,http://www.animal.go.kr/files/shelter/2023/05/202306011306281.jpg,Y,M,Y,나이들어보이며 관리가 되지 않아,서울특별시 용산구,1,10,3,0,0,Y
푸들,푸들,Brown,2018.01,4.8,4.7,http://www.animal.go.kr/files/shelter/2022/11/20221108191130.jpg,Y,M,Y,"미용, 까칠함",강원도 원주시,1,4,5,0,0,Y
믹스,믹스,Beige,2022.01,0.9,0.65,http://www.animal.go.kr/files/shelter/2022/11/202211171811824.jpg,Y,F,N,2022-00658의 자견,강원도 강릉시,0,0,1,1,1,Y
푸들,푸들,White,2022.01,1.5,3.2,http://www.animal.go.kr/files/shelter/2023/05/202306281406582.jpg,Y,M,N,"Poodle, 소유자 확인입양 문의 X",경기도 수원시,1,1,3,0,1,Y
믹스,믹스,"Black, Brown, White",2022.01,0.6,1.7,http://www.animal.go.kr/files/shelter/2022/08/202208161508964.jpg,Y,M,U,순함,충청남도 서산시,0,0,2,0,2,Y
골든리트리버,골든리트리버,Beige,2016.01,5.1,30.0,http://www.animal.go.kr/files/shelter/2021/01/202101221101915.jpg,Y,M,N,"사람 잘 따름, 활발",경상북도 영천시,1,5,30,0,1,Y
믹스,믹스,Brown,2019.01,3.9,15.0,http://www.animal.go.kr/files/shelter/2022/11/20221207171257.jpg,Y,M,N,"통밀, 경계, 내장칩없음",광주광역시 북구,0,3,15,0,1,Y
믹스,믹스,"Black, Brown, White",2015.01,7.4,16.0,http://www.animal.go.kr/files/shelter/2022/05/202205302105664.jpg,Y,M,N,"누주변, 제자리에서 빙글빙글 도는 행위 반복함",충청남도 아산시,0,7,16,0,1,Y
믹스,믹스,"Beige, White",2021.01,0.4,2.0,http://www.animal.go.kr/files/shelter/2021/05/202105201405241.jpg,Y,F,N,순하고 잘따름,충청남도 태안군,0,0,2,1,1,Y
차우차우,차우차우,Black,2012.01,11.1,25.0,http://www.animal.go.kr/files/shelter/2023/01/202302180902908.jpg,Y,M,N,,대구광역시 동구,1,11,25,0,1,Y
믹스,믹스,"Brown, White",2019.01,3.6,5.0,http://www.animal.go.kr/files/shelter/2022/08/202208231708815.jpg,Y,F,N,"몸에 비해 지나치게 큰 목줄, 이렇게 키우다가 못키울거면 애초에 처음부터 키우질 마시길",경상북도 예천군,0,3,5,1,1,Y
믹스,믹스,"Black, Brown",2023.01,0.0,0.5,http://www.animal.go.kr/files/shelter/2022/12/202301010701833.jpg,Y,M,N,생식기에상처가심하게있고 많이아파,전라북도 익산시,0,0,0,0,1,Y
믹스,믹스,"Black, Brown",2017.01,5.2,7.0,http://www.animal.go.kr/files/shelter/2022/03/202203071403326[1].jpg,Y,M,N,"초록목줄착용, 닥스훈트믹스",경상남도 거제시,0,5,7,0,1,Y
믹스,믹스,Beige,2021.01,1.2,7.0,http://www.animal.go.kr/files/shelter/2022/03/202203221603332[1].jpg,Y,F,N,순하다,전라북도 김제시,0,1,7,1,1,Y
믹스,믹스,White,2016.01,5.3,5.3,http://www.animal.go.kr/files/shelter/2021/04/202104261104214.jpeg,Y,F,N,"폼피츠, 가죽목줄 착용",경기도 수원시,0,5,5,1,1,Y
푸들,푸들,"Gray, Ivory",2018.01,5.3,3.0,http://www.animal.go.kr/files/shelter/2023/04/202304121404156.jpg,Y,M,N,왼쪽 앞다리 골절 사람 좋아하고 애교 많음,전라남도 구례군,1,5,3,0,1,Y
믹스,믹스,White,2022.01,0.5,3.0,http://www.animal.go.kr/files/shelter/2022/04/20220617160620.jpg,Y,F,U,"귀쫑긋, 코검정분홍, 겁많음, 숨으려함, 소심, 꼬리단미안됨, 털때탐, 진드기오염",경기도 양주시,0,0,3,1,2,Y
믹스,믹스,White,2023.01,0.9,2.0,http://www.animal.go.kr/files/shelter/2023/11/202311141611107.jpg,Y,F,N,"귀엽고 사랑스럽다, 보호가 필요해",경기도 평택시,0,0,2,1,1,Y
닥스훈트,닥스훈트,"Black, Brown",2015.01,6.2,3.0,http://www.animal.go.kr/files/shelter/2021/03/202103270903262.jpg,Y,M,Y,오똑한콧날중후함이느껴짐함꼬리펠라를쉬지않는근성겸비발경당시경계없고옷을입고있었다고함,경상북도 구미시,1,6,3,0,0,Y
믹스,믹스,White,2013.01,8.2,20.0,http://www.animal.go.kr/files/shelter/2021/03/202104031404110.jpg,Y,M,N,"코갈색, 사람따름, 얌전, 꼬리단미안됨, 털상태",경기도 양주시,0,8,20,0,1,Y
믹스,믹스,White,2016.01,6.5,30.0,http://www.animal.go.kr/files/shelter/2022/04/202206271306724.png,Y,M,N,온순함,강원도 영월군,0,6,30,0,1,Y
믹스,믹스,Brown,2023.01,0.7,1.5,http://www.animal.go.kr/files/shelter/2023/07/202309191309802.jpg,Y,F,N,순함,전라북도 전주시,0,0,2,1,1,Y
믹스,믹스,"Black, Brown, White",2021.01,0.9,0.25,http://www.animal.go.kr/files/shelter/2021/11/202112061212375.jpg,Y,F,N,,경기도 파주시,0,0,0,1,1,Y
믹스,믹스,"Beige, Black, White",2022.01,1.0,1.6,http://www.animal.go.kr/files/shelter/2022/12/202212221412356.jpg,Y,F,N,"동배 5마리 같이 구조, 홍역, 파보 음성1221, 종합, 광견병 백신1221",충청남도 논산시,0,1,2,1,1,Y
웰시코기펨브로크,웰시코기펨브로크,"Brown, White",2020.01,2.5,6.0,http://www.animal.go.kr/files/shelter/2022/04/202206171106772.jpg,Y,F,U,"임보처 임보중, 피부상태 호전중, 사람 엄청 좋아하고 잘 따름",경상북도 예천군,1,2,6,1,2,Y
믹스,믹스,Brown,2020.01,1.2,8.5,http://www.animal.go.kr/files/shelter/2021/03/202103221303432.jpg,Y,F,U,격리시설에서 보호중,경기도 용인시,0,1,8,1,2,Y
믹스,믹스,White,2022.01,1.5,13.0,http://www.animal.go.kr/files/shelter/2023/05/202307032207678.jpg,Y,M,N,온순함,경기도 여주시,0,1,13,0,1,Y
비글,비글,"Black, Brown, White",2020.01,2.8,8.0,http://www.animal.go.kr/files/shelter/2022/10/202210231510249.png,Y,M,N,"파란색 하네스 착용, 심장사상충 감염",강원도 강릉시,1,2,8,0,1,Y
믹스,믹스,White,2023.01,0.8,2.0,http://www.animal.go.kr/files/shelter/2023/07/202310061610138.jpg,Y,F,U,귀가 큰편이고 눈이 작아도 귀엽게 생김,전라북도 부안군,0,0,2,1,2,Y
믹스,믹스,Beige,2020.01,1.2,8.6,http://www.animal.go.kr/files/shelter/2021/03/202103191403943.jpg,Y,M,N,온순한편임,경기도 성남시,0,1,9,0,1,Y
믹스,믹스,"Black, White",2016.01,6.9,15.0,http://www.animal.go.kr/files/shelter/2022/11/202211141611204.jpg,Y,F,U,"젖꼭지가 늘어진걸 봐서 출산 경험이 있어, 송아지 무늬",경기도 화성시,0,6,15,1,2,Y
포메라니안,포메라니안,Brown,2015.01,6.2,2.0,http://www.animal.go.kr/files/shelter/2021/01/202103100903156.jpg,Y,M,N,순함,대구광역시 중구,1,6,2,0,1,Y
믹스,믹스,"Brown, White",2017.01,4.5,8.0,http://www.animal.go.kr/files/shelter/2021/06/202106181606978.jpg,Y,M,N,"순하고 똘말똘망경계없음, 겁이많음 부상당한부위치료중아플탠데기뜩하게잘참고있음많 응원바람",경상북도 구미시,0,4,8,0,1,Y
믹스,믹스,"Brown, White",2020.01,1.0,1.0,http://www.animal.go.kr/files/shelter/2020/11/202012141712169.jpg,Y,M,N,상태,강원도 동해시,0,1,1,0,1,Y
스피츠,스피츠,White,2016.01,7.4,7.0,http://www.animal.go.kr/files/shelter/2023/05/202305191005536.jpg,Y,F,U,주인반환,인천광역시 계양구,1,7,7,1,2,Y
요크셔테리어,요크셔테리어,"Black, Brown, White",2021.01,1.4,4.0,http://www.animal.go.kr/files/shelter/2022/04/202205241005588.jpg,Y,M,U,순함,경기도 안산시,1,1,4,0,2,Y
믹스,믹스,Beige,2019.01,4.3,7.0,http://www.animal.go.kr/files/shelter/2023/05/202305080905409.jpg,Y,M,U,"주황목줄, 겁이많음",강원도 춘천시,0,4,7,0,2,Y
보더콜리,보더콜리,Black,2017.01,5.5,27.0,http://www.animal.go.kr/files/shelter/2022/06/202207011107894.jpg,Y,F,N,"구조 및 신고 당시 하반신 사용 불가한 상태, 사람에게 호의적",경기도 시흥시,1,5,27,1,1,Y
믹스,믹스,"Beige, Black",2021.01,0.5,2.0,http://www.animal.go.kr/files/shelter/2021/07/202107091507540[1].jpg,Y,F,N,순함,경상남도 거제시,0,0,2,1,1,Y
믹스,믹스,"Brown, White",2008.01,13.2,2.1,http://www.animal.go.kr/files/shelter/2021/03/202103221303169.jpg,Y,F,N,노란색 목줄,전라북도 전주시,0,13,2,1,1,Y
보더콜리,보더콜리,"Black, White",2016.01,5.7,20.0,http://www.animal.go.kr/files/shelter/2021/08/202108271408995.jpg,Y,M,N,주인분 락됨,경기도 성남시,1,5,20,0,1,Y
믹스,믹스,"Beige, White",2021.01,1.2,1.0,http://www.animal.go.kr/files/shelter/2022/11/202211111311124.jpg,Y,F,N,"미안, 5자매, 향후중소형클듯함",경상북도 안동시,0,1,1,1,1,Y
믹스,믹스,Brown,2018.01,2.9,6.0,http://www.animal.go.kr/files/shelter/2020/11/202012101712557.jpg,Y,F,N,"칩없음, 농수로에 빠졌다 구조됨, 겁이 좀 있지만 예쁘고 착해요",경기도 광주시,0,2,6,1,1,Y
말티즈,말티즈,White,2012.01,10.8,3.3,http://www.animal.go.kr/files/shelter/2022/10/202210281410564.jpg,Y,F,U,"눈물자국, 전신미용흔적, 분홍하네스, 목줄, 사람잘따름, 꼬리단미안됨, 털상태, 칩있음",경기도 양주시,1,10,3,1,2,Y
믹스,믹스,"Black, White",2021.01,0.6,6.0,http://www.animal.go.kr/files/shelter/2021/07/202107271007177.jpg,Y,F,N,온순하며 잘 따름,전라남도 담양군,0,0,6,1,1,Y
믹스,믹스,"Black, Brown",2014.01,7.3,4.2,http://www.animal.go.kr/files/shelter/2021/05/202105041305131.jpg,Y,F,N,"노란색 옷착용, 미용함",부산광역시 강서구,0,7,4,1,1,Y
포메라니안,포메라니안,White,2017.01,6.1,3.0,http://www.animal.go.kr/files/shelter/2023/01/202302071402485.jpg,Y,M,U,"흰색털이 무성함, 온순함, 칩 없음",부산광역시 강서구,1,6,3,0,2,Y
믹스,믹스,Beige,2022.01,0.3,4.0,http://www.animal.go.kr/files/shelter/2022/04/202204131104484.jpeg,Y,M,N,장야주공아파트근처에서 발견됨,충청북도 옥천군,0,0,4,0,1,Y
믹스,믹스,White,2022.01,0.1,0.6,http://www.animal.go.kr/files/shelter/2022/02/202202221402278.jpg,Y,F,N,"어미개 없이 강아지들만 구조됨, 신고자가 어미가 돌보지 않는다고 함",울산광역시 울주군,0,0,1,1,1,Y
웰시코기펨브로크,웰시코기펨브로크,"Beige, White",2018.01,3.1,11.0,http://www.animal.go.kr/files/shelter/2020/11/202102171802313.jpg,Y,M,Y,"하네스 착용, 온순함",경기도 여주시,1,3,11,0,0,Y
포메라니안,포메라니안,Beige,2019.01,2.9,6.2,http://www.animal.go.kr/files/shelter/2021/11/202111091011188.jpg,Y,M,Y,입양숙려기간 진행 중,경상남도 통영시,1,2,6,0,0,Y
믹스,믹스,"Beige, Black, White",2023.01,0.1,1.1,http://www.animal.go.kr/files/shelter/2023/01/202302131402616.jpg,Y,M,N,"모두 내외부구충완료1, 4남매, 뾰족한 귀의 고양이와 짜장포메를 섞듯한 앙증 맞 졸귀탱씨",경상북도 포항시,0,0,1,0,1,Y
믹스,믹스,White,2021.01,1.5,10.0,http://www.animal.go.kr/files/shelter/2022/04/202206160906374.jpg,Y,F,U,"목줄이 있는 것으로 보아 주인이 있는 것으로 됨, 순함",전라남도 화순군,0,1,10,1,2,Y
믹스,믹스,"Black, Spotted, White",2019.01,2.7,5.0,http://www.animal.go.kr/files/shelter/2021/09/202109271609857.jpg,Y,M,N,사람을 좋아하면서 약간의 경계심이 있음,전라북도 완주군,0,2,5,0,1,Y
믹스,믹스,"Brown, White",2021.01,0.4,3.0,http://www.animal.go.kr/files/shelter/2021/05/202106111306634.jpg,Y,F,N,"태어난지 한달, 6마리 새끼강아지 같이 보호중",경기도 화성시,0,0,3,1,1,Y
믹스,믹스,White,2019.01,4.4,14.7,http://www.animal.go.kr/files/shelter/2023/05/202306071606559.jpeg,Y,F,N,"붉색 징 박힌 목줄착용, 온순함, 파보음성, 심장사상충양성, 구충제복용",전라남도 담양군,0,4,15,1,1,Y
믹스,믹스,"Black, White",2023.01,0.1,1.0,http://www.animal.go.kr/files/shelter/2023/01/202301262101884.jpg,Y,F,N,스피츠믹스개이며 작고순하며이쁘게생겼음,전라북도 익산시,0,0,1,1,1,Y
믹스,믹스,"Beige, White",2021.01,0.8,1.5,http://www.animal.go.kr/files/shelter/2021/10/202110071510989.jpg,Y,F,U,"양귀반접힘, 코검정, 사람따름, 얌전, 꼬리단미안됨, 털때탐",경기도 양주시,0,0,2,1,2,Y
믹스,믹스,"Black, Brown, White",2022.01,0.2,2.1,http://www.animal.go.kr/files/shelter/2022/03/202203051103526.jpg,Y,M,N,"양귀반접힘, 코검정, 겁있음, 소심함, 사람따름, 꼬리단미안됨",경기도 양주시,0,0,2,0,1,Y
믹스,믹스,"Black, Brown, White",2021.01,1.0,1.0,http://www.animal.go.kr/files/shelter/2021/12/202112211612373.jpg,Y,M,N,"박스채유기, 어미와함께입소",경기도 안산시,0,1,1,0,1,Y
믹스,믹스,White,2022.01,1.1,2.8,http://www.animal.go.kr/files/shelter/2023/01/202302091502406[1].jpg,Y,F,N,강아지,경기도 고양시,0,1,3,1,1,Y
믹스,믹스,Brown,2015.01,7.1,7.2,http://www.animal.go.kr/files/shelter/2022/02/202202161302265.png,Y,F,U,경찰에서 인계,부산광역시 강서구,0,7,7,1,2,Y
믹스,믹스,White,2021.01,1.2,9.0,http://www.animal.go.kr/files/shelter/2022/03/202203181303721.jpg,Y,M,N,"갈색목줄, 순함",경기도 안산시,0,1,9,0,1,Y
믹스,믹스,"Brown, White",2020.01,3.6,12.0,http://www.animal.go.kr/files/shelter/2023/07/20230726110774.jpg,Y,M,N,"파란목줄, 기력 없음",대구광역시 동구,0,3,12,0,1,Y
믹스,믹스,"Beige, White",2023.01,0.1,6.0,http://www.animal.go.kr/files/shelter/2023/01/202302131502674.jpg,Y,M,N,"사기눈, 코갈색, 얌전, 사람좋아함, 꼬리단미안됨, 털상태",경기도 양주시,0,0,6,0,1,Y
믹스,믹스,Brown,2022.01,0.6,4.3,http://www.animal.go.kr/files/shelter/2022/08/202208191508804.jpg,Y,F,N,"세마리 함께 입소, 약간 소심하지만 귀여운 아이",경기도 용인시,0,0,4,1,1,Y
시츄,시츄,"Beige, White",2019.01,4.7,3.0,http://www.animal.go.kr/files/shelter/2023/07/202309071609439.jpg,Y,F,U,,대전광역시 유성구,1,4,3,1,2,Y
시바,시바,"Beige, White",2020.01,1.1,8.0,http://www.animal.go.kr/files/shelter/2021/01/20210125170158.jpg,Y,M,N,등록동물,충청남도 보령시,1,1,8,0,1,Y
믹스,믹스,White,2018.01,3.9,18.0,http://www.animal.go.kr/files/shelter/2021/11/202111151011402.jpg,Y,M,N,온순한 편,경기도 부천시,0,3,18,0,1,Y
믹스,웰시코기,"Black, White",2019.01,4.6,20.0,http://www.animal.go.kr/files/shelter/2023/07/202308081508929.jpg,Y,M,U,"하네스, 목줄, 사료, 패드 등 물품과 함께발견, 매우비만, 순함, 칩없음",경기도 부천시,0,4,20,0,2,Y
믹스,믹스,"Black, Brown, White",2023.01,0.4,6.0,http://www.animal.go.kr/files/shelter/2023/05/202305191605636[1].jpg,Y,M,U,,대전광역시 유성구,0,0,6,0,2,Y
시츄,시츄,"Brown, White",2021.01,1.6,3.5,http://www.animal.go.kr/files/shelter/2022/07/202207221507808.jpg,Y,F,U,"온순함, 미용되어있음",인천광역시 서구,1,1,4,1,2,Y
골든리트리버,골든리트리버,Ivory,2018.01,4.0,24.5,http://www.animal.go.kr/files/shelter/2021/12/202112201712274[1].jpg,Y,M,N,"검정색 목띠 착용, 등록번호 확인 됨",전라남도 여수시,1,4,24,0,1,Y
푸들,푸들,White,2020.01,2.7,2.6,http://www.animal.go.kr/files/shelter/2022/09/202209201709487[1].jpg,Y,F,N,"종합백신접종, 코로나장염접종, 광견병백신접종, 셀렉션, 사상충-음성",전라남도 순천시,1,2,3,1,1,Y
포메라니안,포메라니안,"Beige, White",2016.01,5.2,3.3,http://www.animal.go.kr/files/shelter/2021/03/202103311203896.jpg,Y,F,U,"칩있음, 빨간색 목줄착용, 귀 부분 갈색",인천광역시 계양구,1,5,3,1,2,Y
웰시코기펨브로크,웰시코기펨브로크,"Brown, White",2016.01,6.6,13.0,http://www.animal.go.kr/files/shelter/2022/07/202208021308994[1].jpg,Y,M,Y,내장형 동물등록 확인,부산광역시 해운대구,1,6,13,0,0,Y
믹스,믹스,Black,2022.01,0.2,2.0,http://www.animal.go.kr/files/shelter/2022/03/202203151803539.jpg,Y,M,N,죽촌리 산에서 생활함,전라남도 나주시,0,0,2,0,1,Y
시베리안허스키,시베리안허스키,Gray,2017.01,4.6,22.0,http://www.animal.go.kr/files/shelter/2021/07/202107262207517.jpg,Y,M,N,선화리 경산 IC 부근에서 구조,경상북도 경산시,1,4,22,0,1,Y
믹스,믹스,Brown,2021.01,1.0,0.5,http://www.animal.go.kr/files/shelter/2021/12/202112271412239.jpg,Y,M,U,"449번 자견, 호기심 많고 귀여움",경기도 양평군,0,1,0,0,2,Y
라브라도리트리버,라브라도리트리버,Black,2019.01,3.6,29.0,http://www.animal.go.kr/files/shelter/2022/07/202207280907327.jpg,Y,M,N,,제주특별자치도 제주시,1,3,29,0,1,Y
믹스,믹스,"Brown, White",2022.01,1.0,5.0,http://www.animal.go.kr/files/shelter/2022/12/20230105160159.jpg,Y,M,N,"칩없음, 몸집이 작고 똘똘한 믹스 아가, 서글픈 눈망울이 너무 짠해요",경기도 광주시,0,1,5,0,1,Y
라브라도리트리버,라브라도리트리버,Brown,2019.01,3.5,25.0,http://www.animal.go.kr/files/shelter/2022/06/202207051607305.jpg,Y,M,U,주인과 락됨,경기도 화성시,1,3,25,0,2,Y
푸들,푸들,Brown,2016.01,6.5,4.6,http://www.animal.go.kr/files/shelter/2022/07/202207131507307.jpg,Y,M,N,,경기도 수원시,1,6,5,0,1,Y
믹스,믹스,"Black, Brown",2021.01,1.6,20.0,http://www.animal.go.kr/files/shelter/2022/08/202208161108234.jpg,Y,M,N,"목줄착용, 순함, 입주변이 검편, 비 맞고 돌아 다녔나봄",경상남도 창원시,0,1,20,0,1,Y
시베리안허스키,시베리안허스키,"Black, White",2018.01,3.3,20.0,http://www.animal.go.kr/files/shelter/2021/03/202104071404290.jpg,Y,M,N,"검정색흰색, 하네스끊어진 리드줄 착용",경상남도 창원시,1,3,20,0,1,Y
믹스,믹스,Beige,2018.01,3.8,16.0,http://www.animal.go.kr/files/shelter/2021/10/202110292110866.jpg,Y,F,N,체격이 야위어 있음,전라북도 순창군,0,3,16,1,1,Y
말티즈,말티즈,White,2021.01,2.4,5.0,http://www.animal.go.kr/files/shelter/2023/05/202306050906403.jpg,Y,F,N,상태,강원도 동해시,1,2,5,1,1,Y
믹스,믹스,"Brown, White",2022.01,0.7,3.0,http://www.animal.go.kr/files/shelter/2022/09/202209190909814.jpg,Y,M,N,인근 공장안에서 구조,경상북도 경산시,0,0,3,0,1,Y
믹스,믹스,Brown,2022.01,1.1,5.0,http://www.animal.go.kr/files/shelter/2023/01/20230222100289.jpg,Y,F,N,"회색목줄, 교통사고로",경상북도 고령군,0,1,5,1,1,Y
포메라니안,포메라니안,White,2020.01,3.2,4.0,http://www.animal.go.kr/files/shelter/2023/03/202303270903501.jpg,Y,M,U,"개체번호 57흰색사람 잘 따름, 애교쟁이, 온순 그 자체, 미용 됨",부산광역시 강서구,1,3,4,0,2,Y
