견종,세부견종,색상,출생연도,나이,체중,썸네일,입양여부,성별,중성화 여부,특징,보호장소,final_견종,final_나이,final_체중,final_성별,final_중성화 여부,final_입양여부
믹스,믹스,Black,2021.01,0.2,4.3,http://www.animal.go.kr/files/shelter/2020/11/20210226100294.jpg,Y,M,N,남색목줄,제주특별자치도 제주시,0,0,4,0,1,Y
진도,진도,Brown,2021.01,1.0,0.8,http://www.animal.go.kr/files/shelter/2022/01/202201181801580.jpg,Y,M,N,문의사항 구리시청 산업지원과 -2315로 문의 바랍니다,경기도 양주시,1,1,1,0,1,Y
스피츠,스피츠,White,2021.01,2.0,5.4,http://www.animal.go.kr/files/shelter/2022/12/202301101201245.jpg,Y,M,N,"외이염, 콧등 작 상처, 오른쪽 견갑 부근 수술 흔적실밥 제거 안 함",경기도 성남시,1,2,5,0,1,Y
믹스,믹스,"Black, Brown",2019.01,2.1,25.0,http://www.animal.go.kr/files/shelter/2020/11/202102071502658.jpg,Y,F,U,누크,광주광역시 북구,0,2,25,1,2,Y
믹스,믹스,"Brown, White",2016.01,6.1,4.8,http://www.animal.go.kr/files/shelter/2022/01/202202111502683.jpg,Y,M,N,"말티즈혼종, 양귀반접힘, 코갈색, 앞니하나없음, 겁있음, 사람좋아함, 활발, 양슬개골",경기도 양주시,0,6,5,0,1,Y
골든리트리버,골든리트리버,Beige,2020.01,3.2,33.0,http://www.animal.go.kr/files/shelter/2023/03/202303101703422.jpg,Y,M,U,"갈색목줄착용, 기본교육이 되어 있는편앉아, 애교가 많편",경기도 화성시,1,3,33,0,2,Y
믹스,믹스,White,2021.01,0.5,2.0,http://www.animal.go.kr/files/shelter/2021/06/20210615140697[1].jpg,Y,F,N,"온순, 271새끼",전라북도 정읍시,0,0,2,1,1,Y
믹스,믹스,Brown,2023.01,0.1,4.0,http://www.animal.go.kr/files/shelter/2023/01/202301251001924.png,Y,F,U,목줄착용,대전광역시 유성구,0,0,4,1,2,Y
말라뮤트,말라뮤트,Black,2020.01,3.7,28.0,http://www.animal.go.kr/files/shelter/2023/07/202309081609324.jpeg,Y,M,U,순하다,전라북도 김제시,1,3,28,0,2,Y
시츄,시츄,"Brown, White",2018.01,3.6,7.5,http://www.animal.go.kr/files/shelter/2021/07/202108021708434.jpg,Y,M,Y,삭모되었고 피부병있음,전라북도 전주시,1,3,8,0,0,Y
믹스,믹스,White,2018.01,3.0,20.0,http://www.animal.go.kr/files/shelter/2020/11/202012161112866.png,Y,F,N,"빨간 목줄 착용, 진도견 혼혈, 사람을 잘 따름",충청남도 공주시,0,3,20,1,1,Y
포메라니안,포메라니안,White,2017.01,4.4,4.0,http://www.animal.go.kr/files/shelter/2021/05/202105240905731.jpg,Y,M,Y,링링,광주광역시 북구,1,4,4,0,0,Y
믹스,믹스,White,2023.01,0.1,4.5,http://www.animal.go.kr/files/shelter/2023/01/202301261701219.jpg,Y,M,N,,광주광역시 북구,0,0,4,0,1,Y
사모예드,사모예드,White,2022.01,0.1,11.0,http://www.animal.go.kr/files/shelter/2022/01/202202151502597.jpg,Y,M,N,,경기도 평택시,1,0,11,0,1,Y
페키니즈,페키니즈,White,2022.01,1.2,11.0,http://www.animal.go.kr/files/shelter/2023/03/202303131603410[2].jpg,Y,M,U,"내장칩없고 사람을 경계함, 신고자분이 임시보호후 입양예정",전라남도 진도군,1,1,11,0,2,Y
포메라니안,포메라니안,Brown,2022.01,1.6,3.0,http://www.animal.go.kr/files/shelter/2023/07/202308040808634.jpg,Y,F,U,"순함, 분홍색 줄, 칩있음",경기도 안산시,1,1,3,1,2,Y
진도,진도,Black,2021.01,0.7,5.0,http://www.animal.go.kr/files/shelter/2021/10/202111021111473.jpg,Y,F,N,사람을 좋아하고 애교가 많고 우두머리임 파보 코로나 심장사상충 음성,경상북도 성주군,1,0,5,1,1,Y
토이푸들,토이푸들,Brown,2017.01,6.5,4.0,http://www.animal.go.kr/files/shelter/2023/05/202307031407336.jpg,Y,F,U,기본교육 되어있는데 치아관리는 안된듯 분혼색 체크보라색강아지 메달달린 목줄착용,경상북도 포항시,1,6,4,1,2,Y
믹스,믹스,"Beige, White",2016.01,5.8,20.0,http://www.animal.go.kr/files/shelter/2021/10/20211005181084.png,Y,M,N,"귀 아름다우며, 집 지키는 견으로",경상북도 울진군,0,5,20,0,1,Y
웰시코기펨브로크,웰시코기펨브로크,"Brown, White",2015.01,6.1,15.5,http://www.animal.go.kr/files/shelter/2021/01/202102221702134.jpg,Y,F,N,"인흥리 인근 하천에 빠져있는 상황에 구조, 경부에 아스콘이 묻어 있음",경상북도 경산시,1,6,16,1,1,Y
푸들,푸들,Brown,2018.01,5.5,5.0,http://www.animal.go.kr/files/shelter/2023/05/202307180507702.png,Y,M,Y,미상,대전광역시 유성구,1,5,5,0,0,Y
믹스,믹스,Ivory,2022.01,0.4,0.89,http://www.animal.go.kr/files/shelter/2022/04/202206131406192[1].jpg,Y,F,N,"엄빠몰라요, 크기 예측하기 어려움, 이쁜 크리미 아가",경상북도 경주시,0,0,1,1,1,Y
믹스,믹스,Brown,2020.01,1.9,8.1,http://www.animal.go.kr/files/shelter/2021/11/202112021512891.jpg,Y,F,U,"파란목줄 착용, 피부병있음, 신고자분이 입양을 원하심",충청북도 청주시,0,1,8,1,2,Y
믹스,믹스,"Brown, White",2022.01,0.5,1.4,http://www.animal.go.kr/files/shelter/2022/06/202207060907521.jpg,Y,M,N,,제주특별자치도 제주시,0,0,1,0,1,Y
시베리안허스키,시베리안허스키,"Black, White",2020.01,2.7,25.0,http://www.animal.go.kr/files/shelter/2022/09/202209280909415.jpg,Y,F,N,"흰색검정색, 몸에서 샴푸향기 남, 순함",경상남도 창원시,1,2,25,1,1,Y
믹스,믹스,"Brown, White",2012.01,11.6,5.0,http://www.animal.go.kr/files/shelter/2023/07/202307272107120.jpg,Y,F,N,영산파출소에서구조,전라남도 나주시,0,11,5,1,1,Y
믹스,믹스,"Brown, White",2015.01,7.0,4.2,http://www.animal.go.kr/files/shelter/2021/12/202112201112893.jpg,Y,M,N,칼라 착용하고 있음,경기도 수원시,0,7,4,0,1,Y
믹스,믹스,"Brown, White",2021.01,0.5,2.0,http://www.animal.go.kr/files/shelter/2021/06/202106270006519.jpg,Y,F,N,스피츠믹스개이며 작고순함,전라북도 익산시,0,0,2,1,1,Y
믹스,믹스,"Beige, Black",2021.01,0.8,1.2,http://www.animal.go.kr/files/shelter/2021/09/202110071810950.jpg,Y,M,N,강아지,경기도 고양시,0,0,1,0,1,Y
믹스,믹스,"Black, Brown",2021.01,0.4,5.0,http://www.animal.go.kr/files/shelter/2021/05/202105202105230.jpg,Y,F,N,"1차접종, 구충, 서구호",부산광역시 강서구,0,0,5,1,1,Y
믹스,믹스,"Beige, Black",2021.01,0.3,1.5,http://www.animal.go.kr/files/shelter/2021/05/202105071305484.jpg,Y,F,N,"귀엽고 순함, 어미와 같이 발견됨",충청남도 태안군,0,0,2,1,1,Y
삽살개,삽살개,Black,2019.01,3.3,18.0,http://www.animal.go.kr/files/shelter/2022/05/202205071505965.jpg,Y,F,N,마취포획,전라북도 전주시,1,3,18,1,1,Y
프렌치불독,프렌치불독,Blacktan,2021.01,0.8,5.0,http://www.animal.go.kr/files/shelter/2021/10/202110141110361.jpg,Y,F,N,온순,부산광역시 연제구,1,0,5,1,1,Y
믹스,믹스,"Black, Brown",2022.01,0.3,3.0,http://www.animal.go.kr/files/shelter/2022/04/202204280904777.jpg,Y,M,N,"21-890번17, 6kg의 새끼, 어미가 임신한채 구조되어 보호소에서 출산",경상북도 경산시,0,0,3,0,1,Y
라브라도리트리버,라브라도리트리버,Black,2021.01,0.5,25.0,http://www.animal.go.kr/files/shelter/2021/07/202107201607485.jpg,Y,M,N,"마이크로칩있음, 반환예정",인천광역시 서구,1,0,25,0,1,Y
시츄,시츄,White,2011.01,10.9,5.5,http://www.animal.go.kr/files/shelter/2021/11/202111230911206.png,Y,M,U,"노견으로 이빨이 몇개 없음, 주인에게 반환",부산광역시 강서구,1,10,6,0,2,Y
믹스,믹스,"Beige, White",2022.01,0.9,1.0,http://www.animal.go.kr/files/shelter/2022/11/202212051512394.jpg,Y,F,U,검정 22-314새끼,경상남도 양산시,0,0,1,1,2,Y
믹스,믹스,White,2020.01,2.9,20.0,http://www.animal.go.kr/files/shelter/2022/11/202211271311435.jpg,Y,M,N,"목줄빨간리드줄, 온순한편, 내장칩있음 이름: 똘이",경상남도 창원시,0,2,20,0,1,Y
푸들,푸들,Black,2016.01,5.1,8.0,http://www.animal.go.kr/files/shelter/2021/01/202102172102198.jpg,Y,M,Y,적색 가슴줄 착용,경기도 고양시,1,5,8,0,0,Y
믹스,믹스,Ivory,2016.01,6.6,17.0,http://www.animal.go.kr/files/shelter/2022/09/202209131609978.jpg,Y,M,N,"북면 체육공원 앞 도로변 배회, 가죽목걸이빨강 테두리 착용, 목걸이 X",경기도 가평군,0,6,17,0,1,Y
믹스,믹스,White,2020.01,3.6,21.0,http://www.animal.go.kr/files/shelter/2023/07/202307251607979.jpg,Y,M,N,"파란목줄, 끊긴 파란리드줄, 귀접힘, 코검정, 온순함, 꼬리단미안됨, 털상태",경기도 양주시,0,3,21,0,1,Y
골든리트리버,골든리트리버,Brown,2020.01,2.8,30.0,http://www.animal.go.kr/files/shelter/2022/10/202210221610354.jpg,Y,M,N,순하고이쁘게 잘 생겼음,전라북도 익산시,1,2,30,0,1,Y
말티즈,말티즈,White,2020.01,1.5,4.0,http://www.animal.go.kr/files/shelter/2021/07/202107132307982.jpg,Y,M,N,"보호소앞에 유기, 예쁜 아이",경상남도 밀양시,1,1,4,0,1,Y
믹스,믹스,Brown,2019.01,3.5,13.0,http://www.animal.go.kr/files/shelter/2022/04/202206301106304.jpg,Y,M,N,,경기도 고양시,0,3,13,0,1,Y
믹스,믹스,"Brown, White",2022.01,1.0,1.6,http://www.animal.go.kr/files/shelter/2022/12/202212281712912.jpg,Y,F,N,종이박스안에 있었음,전라북도 전주시,0,1,2,1,1,Y
믹스,믹스,"Black, White",2022.01,0.9,6.0,http://www.animal.go.kr/files/shelter/2022/11/202211251711966.jpg,Y,F,N,"귀여운 강아지, 의젓하고 늠름한 공주님",경기도 광주시,0,0,6,1,1,Y
믹스,믹스,"Beige, Brown",2023.01,0.4,1.0,http://www.animal.go.kr/files/shelter/2023/05/202305311705758[1].jpg,Y,M,N,,충청북도 옥천군,0,0,1,0,1,Y
믹스,믹스,"Black, Brown",2023.01,0.7,2.0,http://www.animal.go.kr/files/shelter/2023/07/202309261209176[1].jpg,Y,F,N,1달애기 순하고 사람좋아함,경기도 하남시,0,0,2,1,1,Y
말티즈,말티즈,White,2020.01,2.0,2.9,http://www.animal.go.kr/files/shelter/2022/01/202201112301266.jpg,Y,F,N,깨끗하고 활담함,전라북도 전주시,1,2,3,1,1,Y
비글,비글,"Black, Brown",2021.01,2.5,10.0,http://www.animal.go.kr/files/shelter/2023/05/202306261606271.jpg,Y,M,U,온순한 성격,강원도 강릉시,1,2,10,0,2,Y
요크셔테리어,요크셔테리어,"Black, Brown",2016.01,5.4,2.5,http://www.animal.go.kr/files/shelter/2021/05/202105302205836.jpg,Y,F,U,순함,대구광역시 수성구,1,5,2,1,2,Y
믹스,믹스,White,2022.01,0.5,4.0,http://www.animal.go.kr/files/shelter/2022/04/202207062307846.jpg,Y,F,U,,충청남도 아산시,0,0,4,1,2,Y
말티즈,말티즈,White,2010.01,13.6,5.0,http://www.animal.go.kr/files/shelter/2023/07/202308140808958.png,Y,F,U,미상,대전광역시 유성구,1,13,5,1,2,Y
푸들,푸들,White,2020.01,1.7,4.0,http://www.animal.go.kr/files/shelter/2021/09/202109242109940.jpg,Y,M,N,순하고영리함,전라북도 익산시,1,1,4,0,1,Y
믹스,믹스,Brown,2023.01,0.8,0.9,http://www.animal.go.kr/files/shelter/2023/07/202310271610528.jpg,Y,F,U,갈색,경상남도 양산시,0,0,1,1,2,Y
믹스,믹스,White,2021.01,0.8,0.7,http://www.animal.go.kr/files/shelter/2021/10/202110211510433[1].jpg,Y,F,N,"잠든 모습이 천사같 꼬물이 7남매, 모견 같이 입소",경기도 용인시,0,0,1,1,1,Y
믹스,믹스,"Black, Brown, White",2021.01,1.6,15.0,http://www.animal.go.kr/files/shelter/2022/07/202207281807149.jpg,Y,F,U,"목줄없이 대학가 근처에서 배회중에 발견, 성격 엄청 좋고 웃는게 이쁜 친구",강원도 강릉시,0,1,15,1,2,Y
보더콜리,보더콜리,"Black, White",2019.01,2.7,13.0,http://www.animal.go.kr/files/shelter/2021/09/202109081709296.jpg,Y,F,N,순함,경기도 평택시,1,2,13,1,1,Y
믹스,믹스,Brown,2022.01,0.8,2.0,http://www.animal.go.kr/files/shelter/2022/10/202210191610982[1].jpg,Y,F,U,"갈색, 온순, 꼬리쪽 피부병",강원도 춘천시,0,0,2,1,2,Y
말티즈,말티즈,White,2012.01,9.4,3.0,http://www.animal.go.kr/files/shelter/2021/05/202106081606738.jpg,Y,M,U,허약,부산광역시 해운대구,1,9,3,0,2,Y
믹스,믹스,White,2023.01,0.7,2.5,http://www.animal.go.kr/files/shelter/2023/07/202309061609659.jpg,Y,M,N,"23-0962 주황, 모견과 동반 입소",광주광역시 북구,0,0,2,0,1,Y
믹스,믹스,"Beige, White",2021.01,0.9,3.0,http://www.animal.go.kr/files/shelter/2021/11/202112121712128.jpg,Y,M,N,겁이 많아 입질이 있음,충청북도 청주시,0,0,3,0,1,Y
시츄,시츄,"Brown, White",2016.01,6.3,6.2,http://www.animal.go.kr/files/shelter/2022/04/202204271304327.jpg,Y,M,N,미용이 되어있음,부산광역시 강서구,1,6,6,0,1,Y
말티즈,말티즈,White,2008.01,13.7,2.0,http://www.animal.go.kr/files/shelter/2021/09/20210917180917.jpg,Y,F,N,"칩없음, 나이가 많음, 작고 온순함",경기도 광주시,1,13,2,1,1,Y
믹스,믹스,"Beige, White",2022.01,1.1,20.0,http://www.animal.go.kr/files/shelter/2023/01/202302171502462.jpg,Y,M,N,"빨간목줄착용, 내장칩있음 이름: 타오",경상남도 창원시,0,1,20,0,1,Y
믹스,믹스,White,2017.01,5.5,10.0,http://www.animal.go.kr/files/shelter/2022/07/202207191407982.jpg,Y,M,N,"흰색, 털 미용 되어있음",강원도 태백시,0,5,10,0,1,Y
믹스,믹스,Ivory,2022.01,0.4,2.0,http://www.animal.go.kr/files/shelter/2022/04/202205201705604.jpg,Y,M,N,새끼7-6,충청남도 아산시,0,0,2,0,1,Y
믹스,믹스,"Black, White",2021.01,0.2,1.5,http://www.animal.go.kr/files/shelter/2021/03/202104011104266.jpg,Y,F,N,순함,경상남도 진주시,0,0,2,1,1,Y
믹스,믹스,"Brown, White",2023.01,0.6,3.6,http://www.animal.go.kr/files/shelter/2023/07/202308041708831.jpg,Y,F,U,파란 목줄착용,경기도 고양시,0,0,4,1,2,Y
믹스,믹스,White,2021.01,0.1,1.8,http://www.animal.go.kr/files/shelter/2020/11/202102182202623.jpg,Y,M,N,양귀가 짝 들림,전라북도 전주시,0,0,2,0,1,Y
믹스,믹스,Black,2021.01,0.0,1.3,http://www.animal.go.kr/files/shelter/2021/01/202101131701284.jpeg,Y,M,N,"턱밑, 가슴 흰색",전라남도 여수시,0,0,1,0,1,Y
믹스,믹스,Parti,2022.01,0.4,0.5,http://www.animal.go.kr/files/shelter/2022/04/202206051706965.jpg,Y,F,N,"아주 어린 강아지, 수유필요, 많 관심 애정이 필용함",경상남도 밀양시,0,0,0,1,1,Y
진도,진도,White,2016.01,5.7,17.9,http://www.animal.go.kr/files/shelter/2021/08/202108311708738.jpg,Y,M,N,"녹색목줄착용, 체인줄착용",경기도 파주시,1,5,18,0,1,Y
믹스,믹스,White,2023.01,0.5,2.4,http://www.animal.go.kr/files/shelter/2023/05/202306281406864.jpg,Y,F,N,매우귀여움,강원도 원주시,0,0,2,1,1,Y
믹스,믹스,"Brown, White",2019.01,3.2,2.0,http://www.animal.go.kr/files/shelter/2022/03/202203270103489.jpg,Y,F,U,목줄없고 온순함,경기도 남양주시,0,3,2,1,2,Y
진도,진도,White,2022.01,0.2,1.0,http://www.animal.go.kr/files/shelter/2022/03/202203151103999.jpg,Y,Q,N,"순하고 사람 잘 따름, 배변잘가림",경상북도 성주군,1,0,1,2,1,Y
믹스,믹스,Ivory,2023.01,0.1,1.4,http://www.animal.go.kr/files/shelter/2023/01/202302021402635.jpg,Y,M,N,순둥순둥 사이좋 인절미 7남매 엄빠 모집중!,경상북도 경주시,0,0,1,0,1,Y
슈나우져,슈나우져,"Black, White",2015.01,6.2,11.0,http://www.animal.go.kr/files/shelter/2021/01/20210304150349.jpg,Y,M,Y,"목줄, 목걸이 없음",경기도 오산시,1,6,11,0,0,Y
보스턴테리어,보스턴테리어,"Black, White",2017.01,5.7,10.0,http://www.animal.go.kr/files/shelter/2022/09/202209051309609.jpg,Y,M,Y,"파란색 목줄착용, 순함, 중성화",충청남도 당진시,1,5,10,0,0,Y
믹스,믹스,Black,2022.01,0.4,7.0,http://www.animal.go.kr/files/shelter/2022/05/202205120905895.jpg,Y,M,N,노란목줄,제주특별자치도 제주시,0,0,7,0,1,Y
포메라니안,포메라니안,Ivory,2013.01,8.0,3.0,http://www.animal.go.kr/files/shelter/2020/11/202101121401861.jpg,Y,M,N,"사람을 잘따름, 치아상태가 좋지 않음",경기도 파주시,1,8,3,0,1,Y
푸들,푸들,Brown,2019.01,2.3,4.8,http://www.animal.go.kr/files/shelter/2021/05/202105061705259.jpg,Y,F,N,푸들믹스 온순함,충청북도 제천시,1,2,5,1,1,Y
믹스,믹스,"Black, Brown",2022.01,0.9,3.0,http://www.animal.go.kr/files/shelter/2023/05/202306211506305.jpeg,Y,F,N,"자견으로 입소하여 성장, 밝 성격을 가졌지만 아직 사람을 낯설어하는 순한아이",충청북도 청주시,0,0,3,1,1,Y
믹스,믹스,Tri,2022.01,0.3,10.0,http://www.animal.go.kr/files/shelter/2022/04/20220502100557.jpg,Y,M,N,"겁이 다소있음, 온순함",경기도 여주시,0,0,10,0,1,Y
치와와,치와와,Blacktan,2013.01,8.3,3.5,http://www.animal.go.kr/files/shelter/2021/03/202104112004766.jpg,Y,M,N,매우온순함,경기도 여주시,1,8,4,0,1,Y
비숑프리제,비숑프리제,White,2020.01,3.1,6.2,http://www.animal.go.kr/files/shelter/2023/01/202302011102354.jpg,Y,M,Y,내장칩 있음,경기도 남양주시,1,3,6,0,0,Y
시츄,시츄,Brown,2014.01,7.1,3.0,http://www.animal.go.kr/files/shelter/2021/01/202102052302976.jpg,Y,M,N,작고순함,전라북도 익산시,1,7,3,0,1,Y
웰시코기펨브로크,웰시코기펨브로크,"Brown, White",2018.01,5.7,12.0,http://www.animal.go.kr/files/shelter/2023/07/202311021511317.jpg,Y,F,N,"북면 오클리 펜션 주차장에서 발견, 목줄, 목걸이 X",경기도 가평군,1,5,12,1,1,Y
골든리트리버,골든리트리버,Brown,2019.01,2.8,26.0,http://www.animal.go.kr/files/shelter/2021/10/202110180910772.jpg,Y,M,N,,제주특별자치도 제주시,1,2,26,0,1,Y
믹스,믹스,"Black, Brown",2018.01,3.5,6.0,http://www.animal.go.kr/files/shelter/2021/06/202106291406649.jpg,Y,M,N,가유,광주광역시 북구,0,3,6,0,1,Y
믹스,믹스,"Black, Brown, White",2023.01,0.0,1.9,http://www.animal.go.kr/files/shelter/2022/12/202301121601370.jpg,Y,F,N,"박스채 버려짐, 온순",전라북도 전주시,0,0,2,1,1,Y
페키니즈,페키니즈,Brown,2018.01,4.9,5.0,http://www.animal.go.kr/files/shelter/2022/11/202212062112748[1].jpg,Y,M,U,전반적건강,충청북도 증평군,1,4,5,0,2,Y
진도,진도,"Brown, White",2021.01,1.5,15.2,http://www.animal.go.kr/files/shelter/2022/11/202211241611671.jpg,Y,F,N,온순하고 차분함,경상남도 함안군,1,1,15,1,1,Y
진도,진도,White,2020.01,3.4,27.0,http://www.animal.go.kr/files/shelter/2023/05/202305221005605.jpg,Y,M,U,"순함, 진도인지 풍산인지 굉장히 몸이 다부지고 큼, 목테착용, 두마리같이묶여있었음",울산광역시 울주군,1,3,27,0,2,Y
믹스,믹스,White,2022.01,0.7,8.3,http://www.animal.go.kr/files/shelter/2022/09/20220913110966[1].jpg,Y,F,N,,제주특별자치도 제주시,0,0,8,1,1,Y
믹스,믹스,White,2021.01,0.7,3.0,http://www.animal.go.kr/files/shelter/2021/09/202109301309134.jpg,Y,F,U,온순,전라북도 정읍시,0,0,3,1,2,Y
믹스,믹스,Beige,2021.01,0.3,3.0,http://www.animal.go.kr/files/shelter/2021/04/202104271104528.jpg,Y,F,U,갈이빨다남,부산광역시 강서구,0,0,3,1,2,Y
믹스,믹스,"Black, Brown",2022.01,1.3,5.0,http://www.animal.go.kr/files/shelter/2023/04/202304181604481.jpg,Y,F,N,모견 같이 입소,경상남도 거창군,0,1,5,1,1,Y
믹스,믹스,Brown,2021.01,0.2,2.0,http://www.animal.go.kr/files/shelter/2021/03/202103301603596.jpg,Y,M,N,3마리가 농가비닐하우스에서발견사람을따르는것으로 키우다 강제유기,경상북도 칠곡군,0,0,2,0,1,Y
믹스,믹스,"Black, Brown",2021.01,0.5,1.5,http://www.animal.go.kr/files/shelter/2021/07/202107122107449.jpg,Y,M,N,믹스 검정갈색 수컷,전라남도 광양시,0,0,2,0,1,Y
말티즈,말티즈,White,2014.01,9.6,4.5,http://www.animal.go.kr/files/shelter/2023/07/202307271707503[1].jpg,Y,M,Y,"입소하자마자 견주 바로 찾으러 오심개 많이 키운다함, 직원이 데리고 나갔다 잃어버림",경상북도 포항시,1,9,4,0,0,Y
믹스,믹스,"Black, White",2022.01,0.6,2.5,http://www.animal.go.kr/files/shelter/2022/08/202208171508165.jpg,Y,M,N,어미와 3마리 함께 구조,충청남도 천안시,0,0,2,0,1,Y
삽살개,삽살개,Ivory,2016.01,5.2,24.5,http://www.animal.go.kr/files/shelter/2020/11/202102272202352.jpg,Y,M,N,신대리 도로변에서 배회하여 구조,경상북도 경산시,1,5,24,0,1,Y
믹스,믹스,"Black, Brown",2023.01,0.0,0.95,http://www.animal.go.kr/files/shelter/2022/12/202301121101318.jpg,Y,M,N,갈색검정색,부산광역시 해운대구,0,0,1,0,1,Y
시베리안허스키,시베리안허스키,"Black, White",2018.01,3.3,20.0,http://www.animal.go.kr/files/shelter/2021/03/20210412120466.jpg,Y,F,U,"양귀뒤로잘넘김, 코검정분홍, 사람좋아함, 애교많음, 활발함, 하울링, 낑낑거림",경기도 양주시,1,3,20,1,2,Y
말티즈,말티즈,White,2017.01,4.5,2.0,http://www.animal.go.kr/files/shelter/2021/05/202106211106140.jpg,Y,M,Y,미용되어있음,전라북도 군산시,1,4,2,0,0,Y
믹스,믹스,"Beige, Ivory",2023.01,0.4,2.0,http://www.animal.go.kr/files/shelter/2023/05/20230523170535.jpg,Y,F,N,공장지대낳유기견새끼들어미구조실패어미사이즈중소형,경상북도 칠곡군,0,0,2,1,1,Y
믹스,믹스,"Black, Brown, White",2022.01,0.1,1.24,http://www.animal.go.kr/files/shelter/2022/01/202201281401563.jpg,Y,F,U,"입소시, 순함, 사람 잘 따름",충청남도 서산시,0,0,1,1,2,Y
믹스,믹스,"Gray, White",2018.01,3.3,4.5,http://www.animal.go.kr/files/shelter/2021/05/202105061005299.jpg,Y,M,N,회색목줄착용,강원도 속초시,0,3,4,0,1,Y
믹스,믹스,"Black, Gray",2021.01,0.3,5.0,http://www.animal.go.kr/files/shelter/2021/04/202104132304874.jpg,Y,F,N,순함,경기도 하남시,0,0,5,1,1,Y
포메라니안,포메라니안,White,2016.01,7.1,2.0,http://www.animal.go.kr/files/shelter/2023/01/20230217090259.jpg,Y,M,N,팔꿈치 피부병,충청남도 아산시,1,7,2,0,1,Y
믹스,믹스,Brown,2022.01,0.4,1.9,http://www.animal.go.kr/files/shelter/2022/05/202206081006731[1].jpg,Y,M,N,,제주특별자치도 제주시,0,0,2,0,1,Y
믹스,믹스,Brown,2020.01,1.4,20.0,http://www.animal.go.kr/files/shelter/2021/05/20210511230513.jpg,Y,M,N,빨강색목줄 착용,전라북도 전주시,0,1,20,0,1,Y
믹스,믹스,White,2021.01,0.9,2.2,http://www.animal.go.kr/files/shelter/2021/11/202112062212711.jpg,Y,M,N,온순함,전라북도 전주시,0,0,2,0,1,Y
믹스,믹스,Brown,2020.01,3.0,7.6,http://www.animal.go.kr/files/shelter/2022/12/202212261412986.jpg,Y,F,N,"빛나는 외모에 얌전한 애교가 심쿵!! 모성애도 강함, 자견 2마리와 함께입소",경기도 용인시,0,3,8,1,1,Y
믹스,믹스,"Brown, Gray",2022.01,0.5,3.0,http://www.animal.go.kr/files/shelter/2022/04/202207102307153.jpg,Y,M,N,"너무 귀여운 강아지, 피부병 심한편",경상남도 밀양시,0,0,3,0,1,Y
웰시코기펨브로크,웰시코기펨브로크,Unknown,2019.01,3.2,10.0,http://www.animal.go.kr/files/shelter/2022/03/202203221103369.jpg,Y,M,N,"허스키, 웰시코기 같이 발견됨",전라북도 임실군,1,3,10,0,1,Y
프렌치불독,프렌치불독,"Black, White",2021.01,2.6,10.3,http://www.animal.go.kr/files/shelter/2023/07/202307291507825.jpg,Y,F,U,"코팥죽색분홍색, 우측귀 절반접힘, 눈곱, 유선발달, 부정교합, 사람잘따름, 꼬리단미안됨, 털상태",경기도 양주시,1,2,10,1,2,Y
믹스,믹스,Brown,2016.01,5.4,10.0,http://www.animal.go.kr/files/shelter/2021/06/20210610110664.jpg,Y,F,U,주인반환,인천광역시 계양구,0,5,10,1,2,Y
믹스,믹스,White,2022.01,0.4,4.0,http://www.animal.go.kr/files/shelter/2022/04/20220520090571.jpg,Y,F,N,순함,경기도 안산시,0,0,4,1,1,Y
믹스,믹스,Brown,2021.01,0.2,3.0,http://www.animal.go.kr/files/shelter/2020/11/202103121303955.jpg,Y,M,N,"성빈센트 마을펜션단지내 배회, 목걸이, 목줄 X",경기도 가평군,0,0,3,0,1,Y
닥스훈트,닥스훈트,Unknown,2021.03,1.0,7.16,https://cafethumb.pstatic.net/MjAyMjAzMTRfODMg/MDAxNjQ3MjMzNTY1MzUx.FpxZPxqps_exIOvNHFSou7615KOG83IPqdWsemSD8bMg.TRL2A6x5ss3XD9gd9j3JyuRH_18_MoYuuZKEgczMCoIg.JPEG/DSC09861.JPG?type=f200_200,Y,M,U,,서울특별시,1,1,7,0,2,Y
골든리트리버,골든리트리버,Brown,2021.01,2.7,20.0,http://www.animal.go.kr/files/shelter/2023/07/202309012009675.jpg,Y,F,U,"주인을 잃어버린 것 같음, 빨리 찾으러 와달라는 간절한 눈빛",경기도 평택시,1,2,20,1,2,Y
믹스,믹스,Brown,2021.01,0.6,4.0,http://www.animal.go.kr/files/shelter/2021/08/202108041608797.jpg,Y,M,N,"보호소 주변에 엄마랑 남매 3마리랑 같이 있었음, 온순, 처진 귀",경상남도 창원시,0,0,4,0,1,Y
믹스,믹스,Black,2015.01,7.2,9.0,http://www.animal.go.kr/files/shelter/2022/03/202203281103979.jpg,Y,F,U,"들개서식지에서 구조, 털엉킴이 심함, 경계심이 강함",부산광역시 강서구,0,7,9,1,2,Y
믹스,믹스,Brown,2021.01,0.8,1.0,http://www.animal.go.kr/files/shelter/2021/10/202110151710923.png,Y,M,N,공고201 자견 9월 출산,경상북도 울진군,0,0,1,0,1,Y
믹스,믹스,Ivory,2023.01,0.6,6.0,http://www.animal.go.kr/files/shelter/2023/07/202308092308453.jpg,Y,M,N,가죽 가슴줄 착용,전라북도 전주시,0,0,6,0,1,Y
믹스,믹스,Brown,2020.01,1.1,5.0,http://www.animal.go.kr/files/shelter/2020/11/20210222090245.jpg,Y,F,N,목줄 미착용 온순하고 사람을 좋아함,전라남도 구례군,0,1,5,1,1,Y
